id,created_at,clean_text,polarity,subjectivity,lang,followers_count,friends_count,favourites_count
1406050098593812481,2021-06-19 00:44:01+00:00,rt  winnie byanyima  we are dying  ugandans need the world to stand with them  we need oxygen  ppes   covid19 vaccines and money to pay our…,0.0,0.0,en,351,413,69967
1406050168164818944,2021-06-19 00:44:17+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,799,752,767
1406050216600559621,2021-06-19 00:44:29+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,2430,3057,50462
1406050251568345088,2021-06-19 00:44:37+00:00,"rt  vaxyourfam  “no  the covid 19 vaccine will not make you magnetic”   via  selfmagazine    
  
 covid19  covidvacci…",0.0,0.0,en,14,66,1065
1406050272745512965,2021-06-19 00:44:42+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,2663,276,1012
1406050282853875720,2021-06-19 00:44:45+00:00,rt  healthza  18 june 2022 latest number of  covid19 statistics in south africa  coronavirussa                               …,0.5,0.9,en,37,207,114
1406050288994340866,2021-06-19 00:44:46+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,105,556,25639
1406050370346913798,2021-06-19 00:45:06+00:00,"rt  n ramchanderrao  covid19 vaccines reach the remotest places of jammu  amp  kashmir s gujjars  bakarwals community  

healthcare staff   bjp…",0.0,0.0,en,224,251,3234
1406050376910921730,2021-06-19 00:45:07+00:00,"rt  vaxyourfam  “risk of covid 19 infection plummets 21 days after a vaccination”   via  newscientist    
  
 covid19…",0.0,0.0,en,14,66,1065
1406050381826826240,2021-06-19 00:45:08+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,124,321,3163
1406050391054241793,2021-06-19 00:45:11+00:00,"rt  amitaryamd  list of vaccines which don t work against  covid19 variants after 2 doses 

1 
2 
3  
4  

please   go and get vaccinated  💉",0.0,0.0,en,747,1033,85613
1406050396485820422,2021-06-19 00:45:12+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,3225,2256,115270
1406050452987318280,2021-06-19 00:45:25+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,1098,904,130587
1406050453176082437,2021-06-19 00:45:25+00:00,rt  jamesrhenson   large pockets of unvaccinated people let the virus mutate into stronger variants that could one day overwhelm our vaccin…,0.21428571428571427,0.42857142857142855,en,616,1632,96331
1406050456607019011,2021-06-19 00:45:26+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,85,513,19767
1406050490966740994,2021-06-19 00:45:34+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,151477,2572,32268
1406050499321864199,2021-06-19 00:45:36+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,6856,4580,2403
1406050500886155264,2021-06-19 00:45:37+00:00,that s on par with what bc has been doing  fantastic job  ontario  keep it going ,0.5,0.9,en,6124,3497,23266
1406050530602987520,2021-06-19 00:45:44+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,12672,4165,171567
1406050531739680769,2021-06-19 00:45:44+00:00,rt  winnie byanyima  we are dying  ugandans need the world to stand with them  we need oxygen  ppes   covid19 vaccines and money to pay our…,0.0,0.0,en,532,1551,11015
1406050532570144770,2021-06-19 00:45:44+00:00,rt  paulreiddublin  every day that supplies allow for further vaccines  we see the benefits  we re now down to 44 positive  covid19 inpatie…,0.023905723905723892,0.4447811447811448,en,531,1104,6041
1406050550689505281,2021-06-19 00:45:49+00:00,rt  anees avis   covid19  how vaccines work against the  deltavariant  ,0.0,0.0,en,1847,1,78
1406050563935047681,2021-06-19 00:45:52+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,2106,2046,119530
1406050564853571584,2021-06-19 00:45:52+00:00, scottmorrisonmp failed all australians   aged care residents  for not providing fit for purpose quarantine facilit…  ,-0.3,0.35,en,2096,4999,72469
1406050568901115905,2021-06-19 00:45:53+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,75,381,10155
1406050601428033537,2021-06-19 00:46:01+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,179,757,14868
1406050610919600129,2021-06-19 00:46:03+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,51,486,3649
1406050622399451144,2021-06-19 00:46:06+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,1008,2099,2411
1406050670919229445,2021-06-19 00:46:17+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,404,870,30351
1406050693069295618,2021-06-19 00:46:23+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,1794,1069,6590
1406050699989839874,2021-06-19 00:46:24+00:00,"rt  n ramchanderrao  covid19 vaccines reach the remotest places of jammu  amp  kashmir s gujjars  bakarwals community  

healthcare staff   bjp…",0.0,0.0,en,352,512,3343
1406050713902272514,2021-06-19 00:46:28+00:00,rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel   ,0.0,0.0,en,197,479,14715
1406050737482653696,2021-06-19 00:46:33+00:00,will be true for the other vaccines soon  evolution is showing it s cleverness yet again ,0.11249999999999999,0.5125,en,5,64,1713
1406050852050288644,2021-06-19 00:47:00+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,1316,2922,19811
1406050880877740032,2021-06-19 00:47:07+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,264,306,28827
1406050886565126151,2021-06-19 00:47:09+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,233,399,162569
1406050888368676865,2021-06-19 00:47:09+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,84,258,11820
1406050954311438336,2021-06-19 00:47:25+00:00,"rt  n ramchanderrao  covid19 vaccines reach the remotest places of jammu  amp  kashmir s gujjars  bakarwals community  

healthcare staff   bjp…",0.0,0.0,en,73,76,3213
1406050962184101893,2021-06-19 00:47:27+00:00,rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel     …,0.0,0.0,en,280,371,2231
1406050976352587779,2021-06-19 00:47:30+00:00,these healthcare workers are my heroes  but they shouldn’t have to be   vaccineequity,0.0,0.0,en,174,304,306
1406050998012022785,2021-06-19 00:47:35+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,273,829,1439
1406051026524721152,2021-06-19 00:47:42+00:00,"pin code  411004  
bmcc deenanath hospital pvt
vaccines  covishield 
min age limit   18 45  
dose1 capacity  128 25…  ",-0.75,1.0,en,88,0,0
1406051026617004032,2021-06-19 00:47:42+00:00,"pin code  411038  
bsm deenanath hosp pvt pmc
vaccines  covishield 
min age limit   18 45  
dose1 capacity  869 0 …  ",-0.75,1.0,en,88,0,0
1406051026633781248,2021-06-19 00:47:42+00:00,"pin code  411004  
joshi hospital pune pmc
vaccines  covishield 
min age limit   45 18  
dose1 capacity  0 1 
dose2…  ",-0.75,1.0,en,88,0,0
1406051043046268928,2021-06-19 00:47:46+00:00,rt  benphillips76  governments  the world health organisation and ngos around the world asked pfizer to ensure that science will win  by le…,0.8,0.4,en,122,83,39878
1406051063132741633,2021-06-19 00:47:51+00:00,rt  cdcgov  you can get a  covid19 vaccine and other vaccines  including flu and shingles  at the same visit  you no longer need to wait 14…,-0.0625,0.25,en,31,300,1314
1406051093646299145,2021-06-19 00:47:58+00:00,rt  moetitshidi  africa is in the midst of a full blown third wave  the sobering trajectory of surging cases should rouse everyone into urg…,0.175,0.275,en,4727,1800,13
1406051142459604992,2021-06-19 00:48:10+00:00,rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel   ,0.0,0.0,en,3,23,603
1406051154589634560,2021-06-19 00:48:13+00:00,"rt  milhouse van ho  new york is fully open and michigan will be fully open by june 22  and québec is much further along than ontario 

as…",0.03409090909090909,0.48863636363636365,en,12,98,2995
1406051185623064580,2021-06-19 00:48:20+00:00,"rt  n ramchanderrao  covid19 vaccines reach the remotest places of jammu  amp  kashmir s gujjars  bakarwals community  

healthcare staff   bjp…",0.0,0.0,en,93,127,3259
1406051190966718468,2021-06-19 00:48:21+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,94,85,6764
1406051269345689601,2021-06-19 00:48:40+00:00,rt  jeremyrhammond   it s a strange world in which you can t even have your own experience anymore without someone saying   that s not the…,0.27499999999999997,0.575,en,4357,4210,69889
1406051285212663809,2021-06-19 00:48:44+00:00, aaronmesh  pdocumentarians gop is right  we will not accept medical tyranny  the right to privacy and the right to…  ,0.23214285714285712,0.4017857142857143,en,965,4033,7806
1406051286529703937,2021-06-19 00:48:44+00:00,thank you  aushcfj and the people of australia ,0.0,0.0,en,1702,158,1439
1406051290673598469,2021-06-19 00:48:45+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,1421,627,19645
1406051368121638921,2021-06-19 00:49:03+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,49,320,53161
1406051368809422848,2021-06-19 00:49:04+00:00,rt  telglobalhealth   africa is in the midst of a full blown third wave    moetitshidi said   the sobering trajectory of surging cases shou…,0.0,0.0,en,188,477,1458
1406051424585371648,2021-06-19 00:49:17+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,3931,741,21701
1406051430407061504,2021-06-19 00:49:18+00:00,"rt  telglobalhealth  🚨africa is  in the midst of a full blown third wave  of coronavirus  the head of  whoafro has warned

cases have risen…",0.0,0.0,en,1607,770,6479
1406051457196081158,2021-06-19 00:49:25+00:00,i’m up for my second dose of moderna next friday  who ever thought we’d make it this far,0.03333333333333333,0.3333333333333333,en,1924,687,7007
1406051489361977345,2021-06-19 00:49:32+00:00,fighting covid requires vigilance  respect  integrity and patience from everyone in canada  and it requires everyon…  ,0.0,0.0,en,38,20,6985
1406051517530992643,2021-06-19 00:49:39+00:00,"rt  n ramchanderrao  covid19 vaccines reach the remotest places of jammu  amp  kashmir s gujjars  bakarwals community  

healthcare staff   bjp…",0.0,0.0,en,666,898,3928
1406051522568409088,2021-06-19 00:49:40+00:00,"rt  jmlukens  south africa and uk  gt 10k new  covid19 yesterday with daily average doubling past 2wks 

nations w  high covid 19 2wk avg case…",-0.020727272727272733,0.32890909090909093,en,2223,15,261
1406051566813990915,2021-06-19 00:49:51+00:00,"rt  skgov   covid19sk update for june 18  961 997 vaccines administered  98 new cases  95 recoveries  81 in hospital  one new death
 
curre…",0.13636363636363635,0.45454545454545453,en,243,2036,10415
1406051605796081665,2021-06-19 00:50:00+00:00,sharing this tweet as its a great story but mostly for the fantastic art work  bogochisaac includes ,0.6,0.7166666666666667,en,120,495,48341
1406051625219788810,2021-06-19 00:50:05+00:00,one of them was for me  thank you  regionofhalton  twodosesummer,0.0,0.0,en,364,1159,5299
1406051635260837889,2021-06-19 00:50:07+00:00,that pfizer and moderna vaccines are beginning to sound really covetable now  aren’t they   covid19  ,0.30000000000000004,0.30000000000000004,en,38,794,264
1406051649307688961,2021-06-19 00:50:11+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,1754,497,198988
1406051700943826948,2021-06-19 00:50:23+00:00,rt  realjoelsmalley  yet another amazingly qualified and courageous doctor  roger hodkinson  speaks out against the crazy government policy…,5.551115123125783e-17,0.9,en,244,1235,14833
1406051725182603274,2021-06-19 00:50:29+00:00,rt  benstksc   ravenv221  fauci colluded with china and their  wuhan to create  covid19 for political reasons   as an after affect he   bil…,0.0,0.1,en,426,836,12451
1406051782107799555,2021-06-19 00:50:42+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,318,482,1271
1406051839720656897,2021-06-19 00:50:56+00:00,rt  drericding  11  but is it just a sinovac issue though  unclear  in a calgary 🇨🇦 hospital  or the 6  deltavariant infected healthcare wo…,0.0,0.0,en,57,297,13637
1406051881953026050,2021-06-19 00:51:06+00:00,rt  drericding  13  similar  deltavariant worries from a 🇨🇦 hospital— ➡️outbreak even w  2 dose of mrna vaccines—16 patients  amp  6 hcws  delt…,0.0,0.4,en,57,297,13637
1406051913683066891,2021-06-19 00:51:14+00:00,rt  stevelanebitch  michigan opens 100  indoor outdoors and drops masks june 22nd   fordnation looks like a inept coward  open ontario 100 …,0.0,0.5,en,93,410,26483
1406051927528554496,2021-06-19 00:51:17+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,198,636,46195
1406051940073607168,2021-06-19 00:51:20+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,72,439,2387
1406051959434399747,2021-06-19 00:51:24+00:00,rt  winnie byanyima  we are dying  ugandans need the world to stand with them  we need oxygen  ppes   covid19 vaccines and money to pay our…,0.0,0.0,en,1455,1455,24060
1406052012370763779,2021-06-19 00:51:37+00:00,rt  revnuecorp  vaccination campaigns are now underway in a number of nations  in the united states  we rely on the freight industry to dis…,0.0,0.0,en,7,44,173
1406052017651568647,2021-06-19 00:51:38+00:00,rt  usedgov   wecandothis  help defeat  covid19 by getting the vaccine today  kids age 12  amp  older are eligible to receive a covid 19 vaccin…,0.16666666666666666,0.3333333333333333,en,56,168,184
1406052028351008768,2021-06-19 00:51:41+00:00,"rt  hena201   demmaj4israel what kind of exchange deal stipulates that palestine can t give any  vaccine to palestinians in  gazastrip 
not…",0.6,0.9,en,989,314,808
1406052042976628736,2021-06-19 00:51:44+00:00,rt  rutimeyer  correct,0.0,0.0,en,91,131,46041
1406052077218975749,2021-06-19 00:51:53+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,136,225,36034
1406052101029982209,2021-06-19 00:51:58+00:00,rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel   ,0.0,0.0,en,61,154,2335
1406052159087681538,2021-06-19 00:52:12+00:00,"rt  nathanstall  👇👇👇

 people are free to believe that  covid19 is a hoax  and to argue that vaccines are a plot   but there is no constitu…",0.4,0.8,en,648,98,880
1406052178289213442,2021-06-19 00:52:17+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,213,126,35738
1406052204780437514,2021-06-19 00:52:23+00:00,rt  twhiddleston  i’m honoured to  passthemic to econ and development expert dr   songwevera  the executive secretary of the united nations…,0.0,0.0,en,56,59,8
1406052221222072321,2021-06-19 00:52:27+00:00,rt  cdcdirector  i’m pleased to welcome the  wecandothis bus to atlanta today  remember  there are 3 easy ways to find a  covid19 vaccine n…,0.6444444444444445,0.9111111111111111,en,1551,444,591377
1406052230084628480,2021-06-19 00:52:29+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,13,95,1050
1406052284862058497,2021-06-19 00:52:42+00:00,"pin code  411004  
bmcc deenanath hospital pvt
vaccines  covishield 
min age limit   18 45  
dose1 capacity  124 25…  ",-0.75,1.0,en,88,0,0
1406052284962803716,2021-06-19 00:52:42+00:00,"pin code  411038  
bsm deenanath hosp pvt pmc
vaccines  covishield 
min age limit   18 45  
dose1 capacity  864 0 …  ",-0.75,1.0,en,88,0,0
1406052308472025098,2021-06-19 00:52:48+00:00,rt  elmaphilanthro  in 2020   alima org distributed 635 oxygen concentrators  454 pulse oximeters   amp  330 000 masks throughout 12 west afric…,0.0,0.0,en,660,2253,191
1406052384254668800,2021-06-19 00:53:06+00:00,rt  heidigiokos  just in  over 2 million people have been vaccinated in south africa   vaccinerolloutsa  covid19,0.0,0.0,en,1687,1181,3333
1406052405180047362,2021-06-19 00:53:11+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,11,951,121
1406052482908930049,2021-06-19 00:53:29+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,37,68,10764
1406052499765727232,2021-06-19 00:53:33+00:00,"rt  milhouse van ho  new york is fully open and michigan will be fully open by june 22  and québec is much further along than ontario 

as…",0.03409090909090909,0.48863636363636365,en,443,535,75570
1406052540983152643,2021-06-19 00:53:43+00:00,"awesome  😎
 ",1.0,1.0,en,4,85,41
1406052557932347392,2021-06-19 00:53:47+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,1489,4806,3575
1406052595135746050,2021-06-19 00:53:56+00:00,"rt  telglobalhealth  🚨africa is  in the midst of a full blown third wave  of coronavirus  the head of  whoafro has warned

cases have risen…",0.0,0.0,en,2072,688,1544
1406052612449910786,2021-06-19 00:54:00+00:00,rt  cdcdirector  i’m pleased to welcome the  wecandothis bus to atlanta today  remember  there are 3 easy ways to find a  covid19 vaccine n…,0.6444444444444445,0.9111111111111111,en,168,667,499296
1406052626387542016,2021-06-19 00:54:03+00:00,rt  jeremyrhammond  in this interview  i discuss the possible lab origin of sars cov 2  the insanity of lockdowns  and how covid 19 vaccine…,0.0,1.0,en,1350,541,21418
1406052690027859973,2021-06-19 00:54:19+00:00,rt  m etxe ar  i don t think we should rush emergency approved vaccines on children when serious illness from covid is so rare on them  i a…,-0.016666666666666663,0.7833333333333333,en,41,72,18893
1406052738992050179,2021-06-19 00:54:30+00:00,rt  pangearisk  how the pandemic has eroded  capeverde s political and judicial institutions   more        …,0.25,0.3,en,348,898,930
1406052739075829761,2021-06-19 00:54:30+00:00,rt  itranslate123   israelmfa israel is a brutal nazi like entity     it sent expired vaccines to palestinians to further worsen the covid1…,-0.4375,0.75,en,427,932,38886
1406052740820738050,2021-06-19 00:54:31+00:00,rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel   ,0.0,0.0,en,1198,584,6293
1406052816402194432,2021-06-19 00:54:49+00:00,rt  sharon inouye  a free 6 23 webinar will review the state of  covid19 in brazil  india  and south africa and explore what lessons we can…,0.4,0.8,en,10520,794,36106
1406052817870245904,2021-06-19 00:54:49+00:00,"rt  nathanstall  👇👇👇

 people are free to believe that  covid19 is a hoax  and to argue that vaccines are a plot   but there is no constitu…",0.4,0.8,en,17,39,310
1406052875944402950,2021-06-19 00:55:03+00:00,rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel   ,0.0,0.0,en,267,72,924
1406052881388670976,2021-06-19 00:55:04+00:00,rt  givenkazeni  zweli please just release the graphic designers  what are these fireworks ,0.0,0.4,en,12583,6853,89191
1406052911583416320,2021-06-19 00:55:11+00:00,22 may 2021    in gauteng  south africa   about 10 thousand hiv and a thousand tb patients have not collected their…  ,0.0,0.0,en,725,4963,1160
1406052926964088833,2021-06-19 00:55:15+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,63,118,7483
1406052934886907908,2021-06-19 00:55:17+00:00,rt  thetiser  the demand for vaccines is rising after this week’s changed advice on astrazeneca – and  marshall steven believes adelaide is…,0.0,0.0,en,197,320,27880
1406052952058392577,2021-06-19 00:55:21+00:00," flotus dear sir and madam  
hope us could share more pfizer and moderna vaccines to philippines  you got the world…  ",0.5,0.5,en,9,42,2071
1406052989891190787,2021-06-19 00:55:30+00:00," govmurphy how one medical team is bringing covid 19 vaccines to hard to reach hispanic communities

unidos contra…  ",0.0,0.0,en,18,96,327
1406053061735464963,2021-06-19 00:55:47+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,42,440,3012
1406053294645157889,2021-06-19 00:56:43+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,2463,3047,97076
1406053325666017282,2021-06-19 00:56:50+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,6551,7027,56766
1406053359862251520,2021-06-19 00:56:58+00:00,rt  profagard  check out the main bits of the chat i had with sarah mcintyre breaking down the science of covid vaccines   scixchangeru  sc…,0.005555555555555536,0.3111111111111111,en,58,268,251
1406053387813203968,2021-06-19 00:57:05+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,1228,1151,763
1406053454292815873,2021-06-19 00:57:21+00:00,rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel   ,0.0,0.0,en,605,158,15374
1406053525486923779,2021-06-19 00:57:38+00:00,rt  drericding  11  but is it just a sinovac issue though  unclear  in a calgary 🇨🇦 hospital  or the 6  deltavariant infected healthcare wo…,0.0,0.0,en,520,518,4515
1406053532764155905,2021-06-19 00:57:40+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,833,2294,77809
1406053543354593280,2021-06-19 00:57:42+00:00,"pin code  411038  
bsm deenanath hosp pvt pmc
vaccines  covishield 
min age limit   18 45  
dose1 capacity  863 0 …  ",-0.75,1.0,en,88,0,0
1406053543312715787,2021-06-19 00:57:42+00:00,"pin code  411004  
bmcc deenanath hospital pvt
vaccines  covishield 
min age limit   18 45  
dose1 capacity  115 25…  ",-0.75,1.0,en,88,0,0
1406053564267450370,2021-06-19 00:57:47+00:00,rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel   ,0.0,0.0,en,290,809,5364
1406053636682158087,2021-06-19 00:58:04+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,879,741,376664
1406053754772856833,2021-06-19 00:58:33+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,527,1593,15549
1406053831973158914,2021-06-19 00:58:51+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,174,672,2754
1406053844224708610,2021-06-19 00:58:54+00:00,"rt  cdcgov  how do we know  covid19 vaccines are safe 

cdc  amp   us fda have safety monitoring systems to make sure every vaccine is as safe…",0.5,0.6944444444444444,en,384,163,13751
1406053880572567554,2021-06-19 00:59:03+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,21465,3975,16415
1406053941947908103,2021-06-19 00:59:17+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,249,511,6485
1406053953045991429,2021-06-19 00:59:20+00:00,rt  cdcgov  millions of people  including pregnant people  have safely received  covid19 vaccines  pregnant people are more likely to get s…,0.3333333333333333,0.6,en,384,163,13752
1406053969995075584,2021-06-19 00:59:24+00:00,fauci failed in his bid to kill off the “proud” people when hiv was found to be in hep vaccines  now fauci is havin…  ,0.15000000000000002,0.65,en,370,339,31544
1406053974684307458,2021-06-19 00:59:25+00:00,rt  cdcgov  you can get a  covid19 vaccine and other vaccines  including flu and shingles  at the same visit  you no longer need to wait 14…,-0.0625,0.25,en,58,511,36349
1406054035602432000,2021-06-19 00:59:39+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,899,2023,97549
1406054038874079233,2021-06-19 00:59:40+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,40,66,5254
1406054058595586053,2021-06-19 00:59:45+00:00,"rt  bogochisaac  204 344  covid19 vaccines have been administered so far today in ontario  84  are 2nd doses 

these are huge vaccine days …",0.1666666666666667,0.6333333333333333,en,611,1686,77462
1406054080150224901,2021-06-19 00:59:50+00:00,"rt  whoafro   africa needs millions more doses here  amp  now to curb the third wave  

in the midst of a third wave of  covid19 cases in  afri…",0.16666666666666666,0.16666666666666666,en,1566,4073,15987
1406054224555921409,2021-06-19 01:00:25+00:00,rt  itranslate123  waiting for the israeli asshole of a journalist  barakravid to tell the world that israel has sold expired vaccines to p…,0.0,0.0,en,135,507,20752
1406054267983699973,2021-06-19 01:00:35+00:00," vaccines affecting  fertility 
if yes  then perhaps an  increase  
  via  jama current…  ",0.0,0.0,en,1540,764,1167
1406054289957527554,2021-06-19 01:00:40+00:00,rt  artemis2030  any politician promoting lockdowns  mask mandates  amp  vaccines as a solution to covid19  are in full support of un agenda 21…,0.35,0.55,en,4390,4993,277789
